SET_ID,RDKIT_SMILES,pIC50,Patent Number,Authors,Date of publication,Institution,Assay Protocol
305140,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccc(C#N)cc4)C3)nc2)c2c(C#N)cnn2c1,6.966576245,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305183,CC(C)(O)COc1cc(-c2ccc(N3CCC(C(O)=Nc4ccccc4)C3)nc2)c2c(C#N)cnn2c1,6.966576245,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305098,CC(C)(C)CC(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,6.970616222,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305642,CCOc1cc(-c2ccc(N3CCC(COCCN(C)C)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,6.970616222,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305063,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncccc4C(F)(F)F)CC3)nc2)c2c(C#N)cnn2c1,6.974694135,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
296703,COc1ncc(CN2C3CC2CN(c2ccc(-c4cc(OCCN5CCOCC5)cn5ncc(C#N)c45)cn2)C3)cc1Cl,6.978810701,US10112942,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",10/30/2018,Array BioPharma Inc,
296520,CCOc1cc(-c2ccc(N3CCN(C(=O)C(N)c4cccc(Cl)c4)CC3)nc2)c2c(C#N)cnn2c1,6.982966661,US10112942,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",10/30/2018,Array BioPharma Inc,
305472,COc1cc(-c2ccc(N3CCC(S(=O)(=O)NC(C)C)CC3)nc2)c2c(C#N)cnn2c1,6.982966661,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305108,Cc1cccnc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,6.982966661,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305147,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4ccc(C(F)(F)F)cc4)C3)nc2)c2c(C#N)cnn2c1,6.982966661,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305411,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccccn4)C3)nc2)c2c(Cl)cnn2c1,6.982966661,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305378,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)CC4)(NC(O)=NC(C)C)CC3)nc2)c2c(C#N)cnn2c1,6.987162775,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
296808,CCOc1cc(-c2cnc(N3CC4CC(C3)N4Cc3ccc(OC)nc3)cn2)c2c(C#N)cnn2c1,6.991399828,US10112942,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",10/30/2018,Array BioPharma Inc,
305414,COc1ccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(Cl)c45)cn3)CC2)cn1,6.991399828,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
296707,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC5CCN(C)CC5)cn5ncc(C#N)c45)cn2)C3)cn1,6.995678626,US10112942,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",10/30/2018,Array BioPharma Inc,
296817,COc1ccc(CN2C3CC2CN(c2cnc(-c4cc(OCC5CNCCO5)cn5ncc(C#N)c45)cn2)C3)cn1,6.995678626,US10112942,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",10/30/2018,Array BioPharma Inc,
305083,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4nc(O)ccc4F)CC3)nc2)c2c(C#N)cnn2c1,6.995678626,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305497,CCOc1cc(-c2ccc(N3CCC(N=C(O)OC(C)(C)C)C(O)C3)nc2)c2c(C#N)cnn2c1,6.995678626,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305084,COCc1cccc(C(O)=NC2(C)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,7,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305614,CCOc1cc(-c2ccc(N3CCC(Cc4ccccn4)(N=C(O)C(N)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.004803708,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305045,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,7.010995384,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305139,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4cccnc4)C3)nc2)c2c(C#N)cnn2c1,7.012333735,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305728,Cc1cccc(CC2(O)CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)c1,7.013228266,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305226,CC(C)(O)COc1cc(-c2ccc(N3CCC(N=C(O)c4ccccc4)C3)nc2)c2c(C#N)cnn2c1,7.016824928,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305419,CN(C)CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)nc2)c2c(C#N)cnn2c1,7.016824928,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305290,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,7.021363052,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305453,CCOc1cc(-c2ccc(N3CCC(C)(C(O)=Nc4cccnc4)CC3)nc2)c2c(C#N)cnn2c1,7.021819483,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305570,CCOc1cc(-c2ccc(N3CCC(CN4CCOCC4)(N=C(O)C(C)C(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.022276395,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305429,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)OC(C)(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.023191663,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305617,CCOc1cc(-c2ccc(N3CCC(Cc4ccccc4)(CN(C)CCN(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.023191663,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305041,CC(C)(O)COc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccc(F)c(F)c4)CC3)nc2)c2c(C#N)cnn2c1,7.024568191,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305556,CCOc1cc(-c2ccc(N3CCC(CN(C)C)(N=C(O)OCC(C)(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.026410377,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305509,CCOc1cc(-c2ccc(N3CCC(N=C(O)C(C)C(C)C)C(O)C3)nc2)c2c(C#N)cnn2c1,7.026872146,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305169,CC(C)(O)COc1cc(-c2ccc(N3CC(Oc4c(F)cccc4F)C3)nc2)c2c(C#N)cnn2c1,7.027334408,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305270,Cc1ccc(F)c(NC2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)n1,7.027797162,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305770,CC(C)(O)COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)cn2)c2c(C#N)cnn2c1,7.031517051,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305445,CC1(N=C(O)c2ccccn2)CCN(c2ccc(-c3cc(OCC4(F)CNC4)cn4ncc(C#N)c34)cn2)CC1,7.031517051,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305679,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCN4CCN(C(=O)OC(C)(C)C)CC4)cn4ncc(C#N)c34)cn2)CC1,7.031517051,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305191,COc1cccc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)C2)n1,7.032920266,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305774,COc1cc(-c2cnc(N3CCC(C)(N=C(O)c4ncc(F)cc4Cl)CC3)cn2)c2c(C#N)cnn2c1,7.036212173,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305190,CC(C)(O)COc1cc(-c2ccc(N3CCC(Oc4ccc(F)cn4)C3)nc2)c2c(C#N)cnn2c1,7.040481623,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305228,CC(C)(O)COc1cc(-c2ccc(N3CCC(N=C(O)c4c(F)cccc4F)C3)nc2)c2c(C#N)cnn2c1,7.040481623,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305762,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.040958608,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305657,CC1(N=C(O)c2ncccc2Cl)CCN(c2ccc(-c3cc(OCC4CN(C(=O)OC(C)(C)C)CCO4)cn4ncc(C#N)c34)cn2)CC1,7.040958608,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305636,CCOc1cc(-c2ccc(N3CCC(CN4CCN(CC)C(C)C4)(C(O)=NCC(C)C)CC3)nc2)c2c(C#N)cnn2c1,7.042871802,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305090,COc1ccc(F)cc1C(O)=NC1(C)CCN(c2ccc(-c3cc(OCC(C)(C)O)cn4ncc(C#N)c34)cn2)CC1,7.04431225,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305665,Cc1ccc(F)cc1C(O)=NC1(C)CCN(c2ncc(-c3cc(OCCN4CCOCC4)cn4ncc(C#N)c34)cn2)CC1,7.044793462,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
296376,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCCO)cn5ncc(C#N)c45)cn2)C3)cn1,7.045757491,US10112942,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",10/30/2018,Array BioPharma Inc,
305345,CCOc1cc(-c2ccc(N3CC(N)C(Oc4cc(F)c(OC)cn4)C3)nc2)c2c(C#N)cnn2c1,7.045757491,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
315457,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCCO)cn5ncc(C#N)c45)cn2)C3)nc1,7.045757491,US10172851,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Tang, TP; Ren, L",1/8/2019,Array BioPharma Inc,
305763,Cc1cccc(Cl)c1C(O)=NC1(C)CCN(c2cnc(-c3cc(OCCN4CC(F)(F)C4)cn4ncc(C#N)c34)cn2)CC1,7.045757491,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305395,N#Cc1cnn2cc(OCCN3CCOCC3)cc(-c3ccc(N4CCC(O)(Cc5ccccc5)CC4)nc3)c12,7.047207557,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305351,CCOc1cc(-c2ccc(N3CC(N)CC(C(F)(F)F)C3)nc2)c2c(C#N)cnn2c1,7.048662481,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305524,CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)C4(C(F)(F)F)CCC4)CC3)nc2)c2c(C#N)cnn2c1,7.048662481,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305428,CN(C)CCOc1cc(-c2ccc(N3CCC(C)(N=C(O)c4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,7.050609993,US10144734,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",12/4/2018,Array BioPharma Inc,
305320,CCOc1cc(-c2ccc(N3CCC(CO)(Cc4ccccc4)CC3)nc2)c2c(C#N)cnn2c1,7.051098239,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305464,CC(C)(O)COc1cc(-c2ccc(N3CCC(Sc4ccccn4)CC3)nc2)c2c(C#N)cnn2c1,7.051098239,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
305241,COc1ncc(OC2CCN(c3ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn3)CC2)cn1,7.05207638,US10441581,"Andrews, SW; Aronow, S; Blake, JF; Brandhuber, BJ; Collier, J; Cook, A; Haas, J; Jiang, Y; Kolakowski, GR; McFaddin, EA; McKenney, ML; McNulty, OT; Metcalf, AT; Moreno, DA; Ramann, GA; Tang, TP; Ren, L; Walls, SM",10/15/2019,Array Biopharma Inc.,
